fueltype,lat,lon,elev,ws,waz,ps,saz,cur,cbd,cbh,ccf,ftypeN,py
MT07,51.621244,-115.608378,82.5696182250977,,,47.3943176269531,127.437034606934,,,,,12,
MT07,51.621244,-115.608378,60.6736106872559,,,44.5624847412109,163.272766113281,,,,,12,
MT07,51.621244,-115.608378,65.4648284912109,,,57.0479736328125,181.311416625977,,,,,12,
MT04,51.621244,-115.608378,62.4148368835449,,,59.5436172485352,160.631866455078,,,,,9,
MT04,51.621244,-115.608378,39.1299476623535,,,45.0172462463379,147.765472412109,,,,,9,
PCH1,51.621244,-115.608378,30.3924045562744,,,8.08338928222656,210.460647583008,,,,,1,
PCH1,51.621244,-115.608378,44.5949363708496,,,63.8809661865234,254.208419799805,,,,,1,
PCH1,51.621244,-115.608378,112.370292663574,,,84.7331924438477,261.748291015625,,,,,1,
PCH1,51.621244,-115.608378,156.427337646484,,,42.4397850036621,231.412307739258,,,,,1,
PCH1,51.621244,-115.608378,156.610961914063,,,54.1099815368652,174.211288452148,,,,,1,
PCH1,51.621244,-115.608378,149.149017333984,,,67.9881973266602,204.740127563477,,,,,1,
MT07,51.621244,-115.608378,194.55696105957,,,91.9307556152344,217.666381835938,,,,,12,
MT07,51.621244,-115.608378,224.066009521484,,,86.4710693359375,218.065093994141,,,,,12,
MT07,51.621244,-115.608378,265.658233642578,,,65.5180282592773,226.145568847656,,,,,12,
MT07,51.621244,-115.608378,287.073394775391,,,42.4333572387695,205.841857910156,,,,,12,
MT07,51.621244,-115.608378,290.325256347656,,,58.0579223632813,171.626113891602,,,,,12,
MT07,51.621244,-115.608378,275.797454833984,,,65.7893295288086,146.052856445313,,,,,12,
MT07,51.621244,-115.608378,241.32975769043,,,36.8162994384766,162.332809448242,,,,,12,
